year,college_code,college_name,branch_code,branch_name,college_status,stage,level,category,gender,cutoff_rank,percentile
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT1,All,105311,25.0367211
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT2,All,82955,47.769552
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT3,All,70147,57.6946774
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,All,74572,54.1780657
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,Female,69445,58.8006082
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,SC,Female,111102,17.5316365
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,Female,72600,56.3628587
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,SC,All,107966,21.8821184
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,VJ,All,103922,26.3140433
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,TFWS,All,52540,70.2135829
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,EWS,All,79011,50.9996691
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,120857,3.3501235
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OBC,All,122132,1.0849469
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,Female,91281,39.4227966
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",61210,Mechanical Engineering,Un-Aided,II,Home University Level,OPEN,Female,117697,8.5951196
2022,5331,"Sandip Foundation's, Sandip Institute of Engineering & Management, Nashik",61210,Mechanical Engineering,Un-Aided,I,State Level,EWS,All,100389,30.014662
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,119444,5.5819534
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",19110,Civil Engineering,Un-Aided,I,Home University Level,OBC,All,120388,4.2124186
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",19110,Civil Engineering,Un-Aided,I,State Level,EWS,All,121959,1.4547046
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,66346,60.7344231
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,All,102455,28.4665226
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,VJ,All,88770,42.3018437
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,NT1,All,67438,59.7201871
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,NT2,All,67307,60.0860804
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,NT3,All,73174,55.257059
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,All,69739,57.9292585
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,Female,64999,61.8814494
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,Female,73840,54.912555
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,Female,65366,61.6697194
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,State Level,DEF_OPEN,All,111799,16.7412669
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,State Level,TFWS,All,54307,69.1685966
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,State Level,DEF_OBC,All,118823,6.8230277
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",24510,Computer Engineering,Un-Aided,I,State Level,EWS,All,74680,54.1664697
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,All,113749,14.2356611
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,Home University Level,SC,All,118088,8.0762868
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,Home University Level,NT3,All,114710,12.7559948
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,Home University Level,OBC,All,122030,1.2180672
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,Female,109098,20.232792
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,II,Home University Level,OPEN,Female,116201,10.6465496
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",29310,Electrical Engineering,Un-Aided,I,State Level,EWS,All,120003,4.743083
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,All,98249,32.4992712
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT2,All,110030,19.1072714
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT3,All,100101,30.5619889
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,All,108952,20.3613489
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,Female,81849,48.2601391
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,Female,104845,25.4603297
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,EWS,All,104589,25.7906003
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,122360,0.5877055
2022,5380,"Adsul's Technical Campus, Chas Dist. Ahmednagar",61210,Mechanical Engineering,Un-Aided,I,State Level,EWS,All,97714,32.5908894
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,121881,1.5182329
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,Female,108793,20.3613489
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",19110,Civil Engineering,Un-Aided,I,State Level,EWS,All,118007,8.2596443
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,All,75980,53.7302794
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,SC,All,105808,23.9925869
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,VJ,All,100295,30.014662
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,NT1,All,107352,22.2500723
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,NT2,All,95448,35.6983743
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,NT3,All,121980,1.4350851
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OBC,All,84960,45.6704109
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,Female,82849,47.8470482
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,SC,Female,120476,4.0235666
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OBC,Female,110935,17.8380677
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",24210,Computer Science and Engineering,Un-Aided,I,State Level,EWS,All,109570,19.499854
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,All,120607,3.6006941
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,Female,84785,45.9187639
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,122254,0.8363429
2022,5381,"Shri. Jaykumar Rawal Institute of Technology, Dondaicha.",61210,Mechanical Engineering,Un-Aided,I,State Level,EWS,All,121854,1.5443831
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,111081,17.5316365
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,Female,111890,16.7412669
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,44916,75.182198
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,All,83361,46.941483
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,VJ,All,84331,45.9884082
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,NT1,All,66531,60.6284658
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,NT2,All,45972,74.364085
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,All,49766,71.9798416
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,Female,40316,78.0555027
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,Female,66359,60.7344231
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,Female,47745,73.2440997
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,State Level,DEF_OPEN,All,90366,39.8713522
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,State Level,TFWS,All,34863,80.9298585
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",24510,Computer Engineering,Un-Aided,I,State Level,EWS,All,51033,71.197687
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,All,72959,55.8902921
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT1,All,87875,42.8034319
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT2,All,81811,48.2601391
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT3,All,74479,54.1780657
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,All,81278,48.7700838
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,Female,56952,67.447284
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,Female,59306,65.7244332
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,EWS,All,84165,46.1727561
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,107823,21.8821184
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",61210,Mechanical Engineering,Un-Aided,I,Home University Level,SC,All,120833,3.3501235
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OBC,All,115705,11.3082039
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,Female,115678,11.3082039
2022,5382,"Ahmednagar Jilha Maratha Vidya Prasarak Samajache, Shri. Chhatrapati Shivaji Maharaj College of Engineering, Nepti",61210,Mechanical Engineering,Un-Aided,I,State Level,EWS,All,120159,4.5783474
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,119117,6.4853556
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,Female,94013,36.7166438
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,49755,71.9798416
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,All,75254,54.124615
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,ST,All,54018,69.3871747
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,VJ,All,60612,64.886326
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT1,All,71674,56.8099848
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT2,All,64010,62.3799839
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT3,All,50465,71.6451268
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,All,51596,70.9370842
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,Female,44768,75.3508645
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,Female,69577,57.9292585
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,Female,45069,74.9700023
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,II,Home University Level,ST,Female,112727,15.5460791
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,State Level,DEF_OPEN,All,100697,29.9372742
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,State Level,TFWS,All,38404,79.1079584
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",24510,Computer Engineering,Un-Aided,I,State Level,EWS,All,56099,67.9791157
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,All,114110,13.5440394
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",29310,Electrical Engineering,Un-Aided,I,Home University Level,OBC,All,121623,2.0726887
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,Female,116761,10.0599952
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",29310,Electrical Engineering,Un-Aided,II,Home University Level,OPEN,Female,118211,7.7836913
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,121989,1.3842985
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,Female,85868,44.9304271
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",61210,Mechanical Engineering,Un-Aided,II,Home University Level,OPEN,Female,117805,8.3872203
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Home University Level,OPEN,All,74590,54.1780657
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Home University Level,SC,All,105333,25.0367211
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Home University Level,OBC,All,77924,51.6740911
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Home University Level,OPEN,Female,67405,59.7201871
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Home University Level,OBC,Female,73386,55.2181517
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,II,Home University Level,SC,Female,117620,8.6023034
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,Other Than Home University Level,VJ,All,122422,0.4609389
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,State Level,TFWS,All,62145,63.7783399
2022,5390,"K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research, Nashik.",92110,Artificial Intelligence and Machine Learning,Un-Aided,I,State Level,EWS,All,97116,33.5099087
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,120642,3.5945703
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,70027,57.7165019
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,All,83728,46.4456321
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,ST,All,75064,54.124615
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,NT1,All,95314,35.6983743
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,NT2,All,118089,8.0762868
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,All,72029,56.7650587
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,Female,60318,65.2400587
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,Female,120336,4.2387378
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,Female,72565,56.3628587
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,Other Than Home University Level,NT3,All,82742,47.8470482
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",24510,Computer Engineering,Un-Aided,I,State Level,EWS,All,72224,56.5826603
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,All,121732,1.9189866
2022,5396,"College of Engineering and Technology ,North Maharashtra Knowledge City, Jalgaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,121374,2.5617998
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,119111,6.4853556
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,Female,101547,29.2342823
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,61919,64.0075195
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,All,98059,32.4992712
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,ST,All,111481,17.4354552
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,VJ,All,109017,20.232792
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT1,All,101674,28.9481366
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT2,All,75014,54.124615
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,NT3,All,69518,58.8006082
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,All,63628,62.3954246
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,Female,65528,61.4673542
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,SC,Female,99724,31.5015186
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,ST,Female,112260,16.5730741
2022,5399,"Sanghavi College of Engineering, Varvandi, Nashik.",24510,Computer Engineering,Un-Aided,I,Home University Level,OBC,Female,68691,59.0639291
