year,college_code,college_name,branch_code,branch_name,college_status,stage,level,category,gender,cutoff_rank,percentile
2025,04004,"Government College of Engineering, Chandrapur",24210,Computer Science and Engineering,Government,I,Other Than Home University Level,OPEN,Female,29244,91.4198717
2025,04004,"Government College of Engineering, Chandrapur",24210,Computer Science and Engineering,Government,I,State Level,TFWS,All,52800,84.1131441
2025,04004,"Government College of Engineering, Chandrapur",24210,Computer Science and Engineering,Government,"I-Non
Defence",State Level,DEF_OBC,All,3731,98.8867242
2025,04004,"Government College of Engineering, Chandrapur",24210,Computer Science and Engineering,Government,VII,State Level,ORPHAN,All,35124,89.682715
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Home University Level,OPEN,All,54729,83.4924535
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Home University Level,ST,All,189887,14.9055715
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Other Than Home University Level,NT2,All,93527,69.8941051
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Other Than Home University Level,SEBC,All,143795,47.0502678
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,II,Other Than Home University Level,SEBC,Female,193966,11.0553814
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Other Than Home University Level,OBC,All,78606,75.4048881
2025,04004,"Government College of Engineering, Chandrapur",29310,Electrical Engineering,Government,I,Other Than Home University Level,NT2,Female,199115,5.7167832
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,"I-Non
PWD",Home University Level,PWD_OBC,All,74568,76.9322569
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,VII,Home University Level,ST,All,82572,73.8000589
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,VJ,All,111026,62.918458
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,NT3,All,112482,62.1365556
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,I,State Level,DEF_OPEN,All,165688,32.6791073
2025,04004,"Government College of Engineering, Chandrapur",37210,Electronics and Telecommunication Engg,Government,I,State Level,TFWS,All,92436,70.507201
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,I,Home University Level,NT1,All,101261,66.9039004
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,VII,Home University Level,SEBC,All,91057,71.0971787
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,I,Other Than Home University Level,VJ,All,189645,15.1144829
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,I,Other Than Home University Level,OBC,All,105192,65.5190641
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,I,Other Than Home University Level,OPEN,Female,129439,54.1537389
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,VII,Other Than Home University Level,NT2,All,94656,69.4561708
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,VII,Other Than Home University Level,SEBC,Female,122265,57.6249683
2025,04004,"Government College of Engineering, Chandrapur",46610,Instrumentation Engineering,Government,"I-Non
Defence",State Level,DEF_OPEN,All,39414,88.3176594
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,All,76412,76.5279741
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,I,Home University Level,OBC,All,87978,71.8498844
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,Female,114733,60.9090909
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,II,Other Than Home University Level,SEBC,Female,160715,36.1811489
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SEBC,All,140066,49.2256217
2025,04004,"Government College of Engineering, Chandrapur",61210,Mechanical Engineering,Government,"I-Non
Defence",State Level,DEF_OPEN,All,72089,78.010417
2025,04025,"Government College of Engineering, Nagpur",19110,Civil Engineering,Government,I,Other Than Home University Level,OPEN,All,48092,85.6421968
2025,04025,"Government College of Engineering, Nagpur",19110,Civil Engineering,Government,I,Other Than Home University Level,ST,All,101982,66.3866132
2025,04025,"Government College of Engineering, Nagpur",19110,Civil Engineering,Government,I,Other Than Home University Level,SEBC,All,74728,76.9213781
2025,04025,"Government College of Engineering, Nagpur",24210,Computer Science and Engineering,Government,I,Home University Level,OPEN,All,12480,96.4091902
2025,04025,"Government College of Engineering, Nagpur",24210,Computer Science and Engineering,Government,I,Home University Level,ST,All,88629,71.6607627
2025,04025,"Government College of Engineering, Nagpur",24210,Computer Science and Engineering,Government,I,Home University Level,OBC,All,13054,96.2611882
2025,04025,"Government College of Engineering, Nagpur",24210,Computer Science and Engineering,Government,I,Home University Level,OPEN,Female,12793,96.3339223
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,All,11780,96.6486073
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,Female,5899,98.2813317
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Other Than Home University Level,SC,Female,49180,85.2215842
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Home University Level,SEBC,All,110220,63.2914656
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,All,31913,90.6536517
2025,04025,"Government College of Engineering, Nagpur",29310,Electrical Engineering,Government,I,Other Than Home University Level,OBC,All,33374,90.1610143
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,All,37852,88.7823852
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,All,24096,92.9765542
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,Female,26902,92.1231015
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,All,23461,93.1848615
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SC,All,46870,85.9646097
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SEBC,All,40816,87.9272878
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,Female,18919,94.5372821
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SC,Female,49675,85.113912
2025,04025,"Government College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Government,I,State Level,EWS,All,47429,85.901157
2025,04025,"Government College of Engineering, Nagpur",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,All,35862,89.4898417
2025,04025,"Government College of Engineering, Nagpur",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OPEN,All,41906,87.5995489
2025,04025,"Government College of Engineering, Nagpur",61210,Mechanical Engineering,Government,I,State Level,EWS,All,87788,72.102802
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,OPEN,All,137760,50.3223138
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,SC,All,143669,47.0502678
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,VJ,All,145345,45.9816283
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,SC,Female,168088,32.0884521
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",19110,Civil Engineering,Un-Aided Autonomous,"I-Non
PWD",State Level,PWD_OPEN,All,143699,47.0502678
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",I,State Level,OPEN,All,82713,73.7482517
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",I,State Level,NT2,All,124136,56.8426573
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",I,State Level,NT3,All,90454,71.4755245
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",I,State Level,OPEN,Female,40397,87.9825175
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",VII,State Level,SEBC,All,85968,72.8948543
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",24610,Information Technology,"Un-Aided, Autonomous",VII,State Level,SEBC,Female,74463,76.9322569
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",25110,Computer Technology,Un-Aided Autonomous,I,State Level,OPEN,All,78746,75.4048881
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",25110,Computer Technology,Un-Aided Autonomous,I,State Level,SC,All,104434,65.6692751
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",25110,Computer Technology,Un-Aided Autonomous,I,State Level,NT2,All,139865,49.2256217
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",25110,Computer Technology,Un-Aided Autonomous,I,State Level,OBC,All,87760,72.102802
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",25110,Computer Technology,Un-Aided Autonomous,I,State Level,SEBC,All,152796,41.7471281
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",29310,Electrical Engineering,Un-Aided Autonomous,I,State Level,OPEN,All,111510,62.8632493
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",29310,Electrical Engineering,Un-Aided Autonomous,I,State Level,VJ,All,148573,43.74434
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",29310,Electrical Engineering,Un-Aided Autonomous,I,State Level,OBC,All,115971,60.4378874
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",29310,Electrical Engineering,Un-Aided Autonomous,I,State Level,OBC,Female,75562,76.7694659
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",29310,Electrical Engineering,Un-Aided Autonomous,VII,State Level,VJ,Female,111819,62.1412608
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",37010,Electronics and Communication Engineering,Un-Aided Autonomous,I,State Level,OPEN,All,111035,62.918458
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",37010,Electronics and Communication Engineering,Un-Aided Autonomous,I,State Level,OPEN,Female,98278,68.2382408
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",61210,Mechanical Engineering,Un-Aided Autonomous,I,State Level,OBC,All,119876,58.8525307
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",61210,Mechanical Engineering,Un-Aided Autonomous,VII,State Level,ST,All,131648,53.2657343
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",61210,Mechanical Engineering,Un-Aided Autonomous,VII,State Level,SEBC,All,134068,51.7009371
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",90010,Electronics and Computer Science,"Un-Aided, Autonomous",I,State Level,SC,All,126539,55.6405756
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",90010,Electronics and Computer Science,"Un-Aided, Autonomous",I,State Level,EWS,All,190238,14.3147873
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",90010,Electronics and Computer Science,"Un-Aided, Autonomous","I-Non
PWD",State Level,PWD_OPEN,All,94357,69.4936445
2025,04104,"Kavi Kulguru Institute of Technology & Science, Ramtek",91110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,I,State Level,DEF_OBC,All,149888,43.4652257
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,73520,77.161886
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,73216,77.1631566
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,152139,42.6339209
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,TFWS,All,71975,78.010417
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",24210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,28683,91.6321516
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",24210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,39737,88.2484746
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",24610,Information Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,31142,90.8833776
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",24610,Information Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,27538,91.972622
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",24610,Information Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,123652,57.0133407
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",26010,Computer Science and Engineering (Cyber Security),Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,36304,89.2894353
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",26010,Computer Science and Engineering (Cyber Security),Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,93901,69.8498837
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",29310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,53250,84.0359888
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",29310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,150451,43.1964993
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",37210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,127296,55.2744499
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",37610,Electronics Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,49966,85.0571556
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",37610,Electronics Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,48977,85.2260888
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",37610,Electronics Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,145203,45.9816283
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",61210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,63437,80.7807182
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",61210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,172288,28.8537986
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",91110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,35911,89.3717407
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",91110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,76803,76.2716859
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",91310,Computer Science and Engineering (Artificial Intelligence),Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,30524,91.051072
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",91710,Data Science,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,30461,91.0675835
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",91710,Data Science,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,37175,89.0414266
2025,04116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",99710,Artificial Intelligence,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,66450,79.7946282
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,All,199215,5.7122954
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Home University Level,OBC,All,203431,0.4702194
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Home University Level,OPEN,Female,156787,39.3601986
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,"I-Non
PWD",Home University Level,PWD_OPEN,All,200127,4.5709952
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OBC,All,189775,14.9055715
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OPEN,Female,171703,28.984931
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OBC,Female,188642,15.8481365
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,180314,22.4248107
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OBC,All,182140,21.5882968
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,SC,Female,196302,8.7118703
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,I,Other Than Home University Level,OBC,Female,175475,25.968356
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,VII,Other Than Home University Level,ST,All,200560,4.1433524
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,VII,Other Than Home University Level,NT3,All,190227,14.3147873
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,VII,Other Than Home University Level,SEBC,All,198130,6.9235509
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",19110,Civil Engineering,Un-Aided,"I-Non
Defence",State Level,DEF_OPEN,All,174858,26.6274079
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",24510,Computer Engineering,Un-Aided,I,Home University Level,OPEN,All,124263,56.8426573
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",24510,Computer Engineering,Un-Aided,VII,Home University Level,NT3,Female,120647,58.4401523
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",24510,Computer Engineering,Un-Aided,I,Other Than Home University Level,VJ,Female,201939,2.5131625
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",24510,Computer Engineering,Un-Aided,I,State Level,TFWS,All,198959,5.9918095
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",24510,Computer Engineering,Un-Aided,I,State Level,EWS,All,153528,41.4020979
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",29310,Electrical Engineering,Un-Aided,I,Home University Level,OPEN,All,165079,33.465035
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",29310,Electrical Engineering,Un-Aided,I,Home University Level,OBC,All,178367,24.7167509
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,OPEN,All,136746,50.5909012
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,TFWS,All,183191,20.3327444
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,SC,All,154481,40.0936536
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,NT1,Female,178718,24.6987745
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,VII,Home University Level,ST,All,82921,73.7482517
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,OBC,All,169327,31.9226076
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,OPEN,Female,130892,53.6771201
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",37210,Electronics and Telecommunication Engg,Un-Aided,VII,Other Than Home University Level,SEBC,All,165851,32.6791073
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,186960,17.6786167
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OBC,All,183972,19.7061157
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,II,Home University Level,SC,Female,197117,7.8969624
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,VII,Home University Level,ST,All,198474,6.4009128
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,VII,Home University Level,NT3,All,193093,11.7097752
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,VII,Home University Level,SEBC,All,192332,12.5776664
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,196173,8.9230769
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,VII,Other Than Home University Level,SC,Female,197268,7.8234926
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,VII,Other Than Home University Level,NT1,Female,168924,31.9280223
2025,04118,"Bapurao Deshmukh College of Engineering, Sevagram",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OBC,Female,195419,9.6906054
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",00210,Aeronautical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,66043,79.8919296
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",00210,Aeronautical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,81520,74.5404987
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",00210,Aeronautical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,160543,36.1811489
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",00210,Aeronautical Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,TFWS,All,75896,76.7635852
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",08210,Bio Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,38519,89.4829526
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",08210,Bio Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,36097,90.1398286
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",08210,Bio Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,126943,59.0974179
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,97910,68.3753318
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,97238,68.4887011
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,180262,22.4248107
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",19110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,TFWS,All,98417,68.2382408
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",24210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,38914,88.5372351
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",24210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,Female,31941,90.6332693
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",24210,Computer Science and Engineering,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,111737,62.1412608
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",24610,Information Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,46671,85.977536
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",24610,Information Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,130508,53.7591782
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",25110,Computer Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,52005,84.4752545
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",25110,Computer Technology,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,MI,All,137665,50.3223138
2025,04123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",26510,Industrial IoT,Un-Aided Autonomous Linguistic Minority - Hindi,I,State Level,OPEN,All,57096,82.837277
